Index,PDB Code,Class,Region
d1o17a2,1o17,a/b,A:71-343
d1khda2,1khd,a/b,A:81-344
d1dnpa2,1dnp,a/b,A:1-200
d2j07a2,2j07,a/b,A:2-171
d1owla2,1owl,a/b,A:3-204
d1np7a2,1np7,a/b,A:1-204
d1u3da2,1u3d,a/b,A:13-197
d1jx7a_,1jx7,a/b,A:
d1l1sa_,1l1s,a/b,A:
d2hy5a1,2hy5,a/b,A:1-130
d2hy5b1,2hy5,a/b,B:205-336
d2d1pb1,2d1p,a/b,B:1-119
d1x9aa_,1x9a,a/b,A:
d2d1pc1,2d1p,a/b,C:1-95
d2hy5c1,2hy5,a/b,C:402-502
d1o4wa_,1o4w,a/b,A:
d1v8pa_,1v8p,a/b,A:
d1w8ia_,1w8i,a/b,A:
d2h1ca1,2h1c,a/b,A:1-138
d1v96a1,1v96,a/b,A:2-149
d2fe1a1,2fe1,a/b,A:1-130
d1tfra2,1tfr,a/b,A:12-180
d1bgxt2,1bgx,a/b,T:1-173
d1xo1a2,1xo1,a/b,A:19-185
d1rxwa2,1rxw,a/b,A:3-219
d1ul1x2,1ul1,a/b,X:2-217
d1usla_,1usl,a/b,A:
d1o1xa_,1o1x,a/b,A:
d1ns5a_,1ns5,a/b,A:
d1o6da_,1o6d,a/b,A:
d1vh0a_,1vh0,a/b,A:
d1uala_,1ual,a/b,A:
d1oy5a_,1oy5,a/b,A:
d1v2xa_,1v2x,a/b,A:
d1mxia_,1mxi,a/b,A:
d1ipaa1,1ipa,a/b,A:106-263
d1gz0a1,1gz0,a/b,A:78-243
d1vhya2,1vhy,a/b,A:74-247
d1vhka2,1vhk,a/b,A:74-253
d1v6za2,1v6z,a/b,A:67-228
d1dv1a2,1dv1,a/b,A:1-114
d1gsoa2,1gso,a/b,A:-2-103
d1vkza2,1vkz,a/b,A:4-93
d1b6ra2,1b6r,a/b,A:1-78
d1kjqa2,1kjq,a/b,A:2-112
d1a9xa3,1a9x,a/b,A:1-127
d1w96a2,1w96,a/b,A:14-183
d1iowa1,1iow,a/b,A:1-96
d1ehia1,1ehi,a/b,A:3-134
d1e4ea1,1e4e,a/b,A:2-131
d1uc8a1,1uc8,a/b,A:1-88
d1gsaa1,1gsa,a/b,A:1-122
d1m0wa1,1m0w,a/b,A:216-323
d1i7na1,1i7n,a/b,A:113-214
d2io8a1,2io8,a/b,A:379-496
d1dhsa_,1dhs,a/b,A:
d1o97d2,1o97,a/b,D:196-318
d2ez9a1,2ez9,a/b,A:183-365
d1pvda1,1pvd,a/b,A:182-360
d1zpda1,1zpd,a/b,A:188-362
d1ovma1,1ovm,a/b,A:181-341
d1q6za1,1q6z,a/b,A:182-341
d1t9ba1,1t9b,a/b,A:290-460
d1ybha1,1ybh,a/b,A:281-459
d1ozha1,1ozh,a/b,A:188-366
d1upaa1,1upa,a/b,A:198-374
d2c31a1,2c31,a/b,A:195-369
d1d4oa_,1d4o,a/b,A:
d1m2ka_,1m2k,a/b,A:
d1s5pa_,1s5p,a/b,A:
d1j8fa_,1j8f,a/b,A:
d1q14a_,1q14,a/b,A:
d1yc5a1,1yc5,a/b,A:1-245
d2nyra1,2nyr,a/b,A:36-302
d1ytla1,1ytl,a/b,A:17-174
d1rq2a1,1rq2,a/b,A:8-205
d1tuba1,1tub,a/b,A:1-245
d1nbaa_,1nba,a/b,A:
d1im5a_,1im5,a/b,A:
d1nf9a_,1nf9,a/b,A:
d1yaca_,1yac,a/b,A:
d1j2ra_,1j2r,a/b,A:
d1x9ga_,1x9g,a/b,A:
d1hi9a_,1hi9,a/b,A:
d1mvla_,1mvl,a/b,A:
d1g5qa_,1g5q,a/b,A:
d1p3y1_,1p3y,a/b,0.04166666667
d1sbza_,1sbz,a/b,A:
d1k1ea_,1k1e,a/b,A:
d1zrna_,1zrn,a/b,A:
d1qq5a_,1qq5,a/b,A:
d1x42a1,1x42,a/b,A:1-230
d1o08a_,1o08,a/b,A:
d1te2a_,1te2,a/b,A:
d2hdoa1,2hdo,a/b,A:1-207
d2gfha1,2gfh,a/b,A:1-247
d2go7a1,2go7,a/b,A:3-206
d2fdra1,2fdr,a/b,A:3-224
d2hsza1,2hsz,a/b,A:1-224
d2ah5a1,2ah5,a/b,A:1-210
d2hcfa1,2hcf,a/b,A:2-229
d1zd3a1,1zd3,a/b,A:2-224
d2b0ca1,2b0c,a/b,A:8-204
d1swva_,1swv,a/b,A:
d2fi1a1,2fi1,a/b,A:4-190
d1j97a_,1j97,a/b,A:
d1nnla_,1nnl,a/b,A:
d1q92a_,1q92,a/b,A:
d1rkua_,1rku,a/b,A:
d2b82a1,2b82,a/b,A:4-212
d1qyia_,1qyi,a/b,A:
d1ltqa1,1ltq,a/b,A:153-301
d1yj5a1,1yj5,a/b,A:144-338
d1l6ra_,1l6r,a/b,A:
d1wr8a_,1wr8,a/b,A:
d1nrwa_,1nrw,a/b,A:
d1nf2a_,1nf2,a/b,A:
d1rkqa_,1rkq,a/b,A:
d1rlma_,1rlm,a/b,A:
d1xvia_,1xvi,a/b,A:
d1wzca1,1wzc,a/b,A:1-243
d1ymqa1,1ymq,a/b,A:2-261
d2fuea1,2fue,a/b,A:13-256
d1s2oa1,1s2o,a/b,A:1-244
d2b30a1,2b30,a/b,A:18-300
d1vjra_,1vjr,a/b,A:
d1wvia_,1wvi,a/b,A:
d2c4na1,2c4n,a/b,A:1-250
d1u02a_,1u02,a/b,A:
d1ta0a_,1ta0,a/b,A:
d1u7pa_,1u7p,a/b,A:
d1xpja_,1xpj,a/b,A:
d2fpra1,2fpr,a/b,A:3-163
d2feaa1,2fea,a/b,A:2-227
d2cn1a1,2cn1,a/b,A:14-286
d2g80a1,2g80,a/b,A:17-241
d1zs9a1,1zs9,a/b,A:4-256
d2bdea1,2bde,a/b,A:2-459
d1fsfa_,1fsf,a/b,A:
d1vl1a_,1vl1,a/b,A:
d1poib_,1poi,a/b,B:
d1ooya1,1ooy,a/b,A:261-481
d2ahua1,2ahu,a/b,A:283-529
d1poia_,1poi,a/b,A:
d1k6da_,1k6d,a/b,A:
d1ooya2,1ooy,a/b,A:1-242
d1xr4a1,1xr4,a/b,A:1-236
d1xr4a2,1xr4,a/b,A:237-505
d2g39a1,2g39,a/b,A:3-223
d2g39a2,2g39,a/b,A:224-497
d2ahua2,2ahu,a/b,A:4-276
d1t5oa_,1t5o,a/b,A:
d1vb5a_,1vb5,a/b,A:
d1soua_,1sou,a/b,A:
d1sbqa_,1sbq,a/b,A:
d1wkca_,1wkc,a/b,A:
d2g40a1,2g40,a/b,A:38-212
d1kjna_,1kjn,a/b,A:
d1ig3a2,1ig3,a/b,A:10-178
d1ig0a2,1ig0,a/b,A:3-223
d1f75a_,1f75,a/b,A:
d1ueha_,1ueh,a/b,A:
d1u6ka1,1u6k,a/b,A:2-283
d1pvda2,1pvd,a/b,A:2-181
d1zpda2,1zpd,a/b,A:2-187
d2ez9a2,2ez9,a/b,A:9-182
d1q6za2,1q6z,a/b,A:2-181
d1t9ba2,1t9b,a/b,A:89-263
d1ozha2,1ozh,a/b,A:7-187
d1upaa2,1upa,a/b,A:12-197
d2c31a2,2c31,a/b,A:7-194
d1qgda1,1qgd,a/b,A:333-527
d2ieaa1,2iea,a/b,A:471-700
d2bfdb1,2bfd,a/b,B:2-204
d2ozlb1,2ozl,a/b,B:0-191
d2c42a1,2c42,a/b,A:2-258
d1pvda3,1pvd,a/b,A:361-556
d1zpda3,1zpd,a/b,A:363-566
d1ovma3,1ovm,a/b,A:356-551
d2ez9a3,2ez9,a/b,A:366-593
d1q6za3,1q6z,a/b,A:342-524
d1t9ba3,1t9b,a/b,A:461-687
d1ybha3,1ybh,a/b,A:460-667
d1ozha3,1ozh,a/b,A:367-558
d1upaa3,1upa,a/b,A:375-572
d2c31a3,2c31,a/b,A:370-552
d1qgda2,1qgd,a/b,A:2-332
d2ieaa2,2iea,a/b,A:56-470
d1x7ya_,1x7y,a/b,A:
d1umda_,1umd,a/b,A:
d1ni4a_,1ni4,a/b,A:
d1qs0a_,1qs0,a/b,A:
d2c42a2,2c42,a/b,A:786-1232
d1gkya_,1gky,a/b,A:
d1kgda_,1kgd,a/b,A:
d1kjwa2,1kjw,a/b,A:526-724
d1deka_,1dek,a/b,A:
d1oe0a_,1oe0,a/b,A:
d1p5zb_,1p5z,a/b,B:
d1ckea_,1cke,a/b,A:
d1q3ta_,1q3t,a/b,A:
d1qf9a_,1qf9,a/b,A:
d1e2ka_,1e2k,a/b,A:
d1p6xa_,1p6x,a/b,A:
d1osna_,1osn,a/b,A:
d1nksa_,1nks,a/b,A:
d1khta_,1kht,a/b,A:
d1rkba_,1rkb,a/b,A:
d1nn5a_,1nn5,a/b,A:
d4tmka_,4tmk,a/b,A:
d1gsia_,1gsi,a/b,A:
d1vhta_,1vht,a/b,A:
d1uf9a_,1uf9,a/b,A:
d1lw7a2,1lw7,a/b,A:220-411
d1ly1a_,1ly1,a/b,A:
d1t0hb_,1t0h,a/b,B:
d1y63a_,1y63,a/b,A:
d2axpa1,2axp,a/b,A:2-165
d1yj5a2,1yj5,a/b,A:351-522
d1kaga_,1kag,a/b,A:
d1e6ca_,1e6c,a/b,A:
d2iyva1,2iyv,a/b,A:2-166
d1viaa_,1via,a/b,A:
d1qhxa_,1qhx,a/b,A:
d1knqa_,1knq,a/b,A:
d1gvnb_,1gvn,a/b,B:
d1m7ga_,1m7g,a/b,A:
d1g8fa3,1g8f,a/b,A:390-511
d1m8pa3,1m8p,a/b,A:391-573
d1aqua_,1aqu,a/b,A:
d1j99a_,1j99,a/b,A:
d1q44a_,1q44,a/b,A:
d1nsta_,1nst,a/b,A:
d1fmja_,1fmj,a/b,A:
d1texa_,1tex,a/b,A:
d1t8ta_,1t8t,a/b,A:
d1a7ja_,1a7j,a/b,A:
d1sq5a_,1sq5,a/b,A:
d1odfa_,1odf,a/b,A:
d1rz3a_,1rz3,a/b,A:
d1uj2a_,1uj2,a/b,A:
d1bifa1,1bif,a/b,A:37-249
d1ctqa_,1ctq,a/b,A:
d1mh1a_,1mh1,a/b,A:
d3raba_,3rab,a/b,A:
d1r2qa_,1r2q,a/b,A:
d1i2ma_,1i2m,a/b,A:
d1r8sa_,1r8s,a/b,A:
d1zd9a1,1zd9,a/b,A:18-181
d1f6ba_,1f6b,a/b,A:
d1h65a_,1h65,a/b,A:
d1nrjb_,1nrj,a/b,B:
d2fh5b1,2fh5,a/b,B:63-269
d2c78a3,2c78,a/b,A:9-212
d1f60a3,1f60,a/b,A:2-240
d2bv3a2,2bv3,a/b,A:7-282
d1wdta2,1wdt,a/b,A:8-274
d1n0ua2,1n0u,a/b,A:3-343
d1g7sa4,1g7s,a/b,A:1-227
d1kk1a3,1kk1,a/b,A:6-200
d1wf3a1,1wf3,a/b,A:3-180
d2gj8a1,2gj8,a/b,A:216-376
d1mkya1,1mky,a/b,A:2-172
d1mkya2,1mky,a/b,A:173-358
d1udxa2,1udx,a/b,A:157-336
d1ni3a1,1ni3,a/b,A:11-306
d1jala1,1jal,a/b,A:1-278
d1puia_,1pui,a/b,A:
d1svia_,1svi,a/b,A:
d1puja_,1puj,a/b,A:
d1f5na2,1f5n,a/b,A:7-283
d2akab1,2aka,a/b,B:6-304
d1wmsa_,1wms,a/b,A:
d1t9ha2,1t9h,a/b,A:68-298
d1tq4a_,1tq4,a/b,A:
d1wb1a4,1wb1,a/b,A:1-179
d1z2aa1,1z2a,a/b,A:8-171
d2bmja1,2bmj,a/b,A:66-240
d1wxqa1,1wxq,a/b,A:1-319
d2cxxa1,2cxx,a/b,A:2-185
d2erxa1,2erx,a/b,A:6-176
d1zunb3,1zun,a/b,B:16-237
d1xtqa1,1xtq,a/b,A:3-169
d1z06a1,1z06,a/b,A:32-196
d2gjsa1,2gjs,a/b,A:91-258
d1w7ja2,1w7j,a/b,A:63-792
d1lkxa_,1lkx,a/b,A:
d1vfva_,1vfv,a/b,A:
d1x88a1,1x88,a/b,A:18-362
d1ry6a_,1ry6,a/b,A:
d1n6ma_,1n6m,a/b,A:
d1f9va_,1f9v,a/b,A:
d1sdma_,1sdm,a/b,A:
d1byia_,1byi,a/b,A:
d1qf5a_,1qf5,a/b,A:
d1eg7a_,1eg7,a/b,A:
d2afhe1,2afh,a/b,E:1-289
d1g3qa_,1g3q,a/b,A:
d1ls1a2,1ls1,a/b,A:89-295
d1okkd2,1okk,a/b,D:97-303
d1ihua1,1ihu,a/b,A:1-296
d1ihua2,1ihu,a/b,A:308-586
d1nija1,1nij,a/b,A:2-223
d1np6a_,1np6,a/b,A:
d1xjca_,1xjc,a/b,A:
d1vcoa2,1vco,a/b,A:11-282
d1yrba1,1yrb,a/b,A:1-244
d2g0ta1,2g0t,a/b,A:1-338
d1u94a1,1u94,a/b,A:6-268
d1cr1a_,1cr1,a/b,A:
d1nlfa_,1nlf,a/b,A:
d1e9ra_,1e9r,a/b,A:
d1g6oa_,1g6o,a/b,A:
d1p9ra_,1p9r,a/b,A:
d1n0wa_,1n0w,a/b,A:
d1w0ja3,1w0j,a/b,A:95-379
d2jdid3,2jdi,a/b,D:82-357
d1xpua3,1xpu,a/b,A:129-417
d1cbua_,1cbu,a/b,A:
d1g5ta_,1g5t,a/b,A:
d1tf7a1,1tf7,a/b,A:14-255
d1tf7a2,1tf7,a/b,A:256-497
d1w44a_,1w44,a/b,A:
d1ye8a1,1ye8,a/b,A:1-178
d1ofux_,1ofu,a/b,X:
d1b0ua_,1b0u,a/b,A:
d1ji0a_,1ji0,a/b,A:
d1g6ha_,1g6h,a/b,A:
d1l2ta_,1l2t,a/b,A:
d1r0wa_,1r0w,a/b,A:
d1jj7a_,1jj7,a/b,A:
d1oxxk2,1oxx,a/b,K:1-242
d1l7vc_,1l7v,a/b,C:
d2ff7a1,2ff7,a/b,A:467-707
d1mv5a_,1mv5,a/b,A:
d1w1wa_,1w1w,a/b,A:
d1qhla_,1qhl,a/b,A:
d1wb9a2,1wb9,a/b,A:567-800
d1sgwa_,1sgw,a/b,A:
d1vpla_,1vpl,a/b,A:
d1uaaa1,1uaa,a/b,A:2-307
d1uaaa2,1uaa,a/b,A:308-640
d1hv8a1,1hv8,a/b,A:3-210
d1hv8a2,1hv8,a/b,A:211-365
d1q0ua_,1q0u,a/b,A:
d1oywa2,1oyw,a/b,A:1-206
d1oywa3,1oyw,a/b,A:207-406
d1veca_,1vec,a/b,A:
d1gm5a3,1gm5,a/b,A:286-549
d1gm5a4,1gm5,a/b,A:550-755
d1fuka_,1fuk,a/b,A:
d1qdea_,1qde,a/b,A:
d1c4oa1,1c4o,a/b,A:2-409
d1c4oa2,1c4o,a/b,A:410-583
d1tf5a4,1tf5,a/b,A:396-570
d1t6na_,1t6n,a/b,A:
d1t5ia_,1t5i,a/b,A:
d1w36b1,1w36,a/b,B:1-485
d1w36b2,1w36,a/b,B:486-880
d1w36c1,1w36,a/b,C:1-347
d1w36c2,1w36,a/b,C:348-817
d1w36d1,1w36,a/b,D:2-360
d1w36d2,1w36,a/b,D:361-606
d1wrba1,1wrb,a/b,A:164-401
d1wp9a1,1wp9,a/b,A:1-200
d1wp9a2,1wp9,a/b,A:201-486
d2g2ja1,2g2j,a/b,A:307-474
d1z5za1,1z5z,a/b,A:663-906
d1z63a1,1z63,a/b,A:432-661
d1z3ix1,1z3i,a/b,X:390-735
d1z3ix2,1z3i,a/b,X:92-389
d2fz4a1,2fz4,a/b,A:24-229
d2fwra1,2fwr,a/b,A:257-456
d2b2na1,2b2n,a/b,A:26-333
d2eyqa2,2eyq,a/b,A:349-465
d2eyqa3,2eyq,a/b,A:546-778
d2eyqa5,2eyq,a/b,A:779-989
d1s2ma2,1s2m,a/b,A:252-422
d2gnoa2,2gno,a/b,A:11-208
d1njfa_,1njf,a/b,A:
d1a5ta2,1a5t,a/b,A:1-207
d1jqlb_,1jql,a/b,B:
d1iqpa2,1iqp,a/b,A:2-232
d1l8qa2,1l8q,a/b,A:77-289
d1in4a2,1in4,a/b,A:17-254
d1ny5a2,1ny5,a/b,A:138-384
d1fnna2,1fnn,a/b,A:1-276
d1d2na_,1d2n,a/b,A:
d1r7ra3,1r7r,a/b,A:471-735
d1lv7a_,1lv7,a/b,A:
d1g41a_,1g41,a/b,A:
d1um8a_,1um8,a/b,A:
d1qzma_,1qzm,a/b,A:
d1r6bx3,1r6b,a/b,X:437-751
d1jbka_,1jbk,a/b,A:
d1g8pa_,1g8p,a/b,A:
d1svma_,1svm,a/b,A:
d1u0ja_,1u0j,a/b,A:
d1sxja2,1sxj,a/b,A:295-547
d1sxje2,1sxj,a/b,E:4-255
d1tuea_,1tue,a/b,A:
d1w5sa2,1w5s,a/b,A:7-293
d2fnaa2,2fna,a/b,A:1-283
d1a1va1,1a1v,a/b,A:190-325
d1a1va2,1a1v,a/b,A:326-624
d2bmfa1,2bmf,a/b,A:483-618
d2bmfa2,2bmf,a/b,A:178-482
d1yksa1,1yks,a/b,A:185-324
d1yksa2,1yks,a/b,A:325-623
d1gkub1,1gku,a/b,B:1-250
d1gkub2,1gku,a/b,B:251-498
d1rifa_,1rif,a/b,A:
d1htwa_,1htw,a/b,A:
d2b8ta1,2b8t,a/b,A:11-149
d2bdta1,2bdt,a/b,A:1-176
d1zp6a1,1zp6,a/b,A:6-181
d1nrza_,1nrz,a/b,A:
d1em8a_,1em8,a/b,A:
d1l5oa_,1l5o,a/b,A:
d1j33a_,1j33,a/b,A:
d2ffea1,2ffe,a/b,A:1-309
d2hzba1,2hzb,a/b,A:2-312
d1rcua_,1rcu,a/b,A:
d1t35a_,1t35,a/b,A:
d1weha_,1weh,a/b,A:
d1weka_,1wek,a/b,A:
d2q4oa1,2q4o,a/b,A:8-190
d1chda_,1chd,a/b,A:
d1gcia_,1gci,a/b,A:
d2pwaa1,2pwa,a/b,A:1-279
d2id4a2,2id4,a/b,A:122-460
d1wmda2,1wmd,a/b,A:1-318
d1r6va_,1r6v,a/b,A:
d1v6ca_,1v6c,a/b,A:
d1ga6a_,1ga6,a/b,A:
d1t1ga_,1t1g,a/b,A:
d1vkma_,1vkm,a/b,A:
d2aeba1,2aeb,a/b,A:5-313
d2a0ma1,2a0m,a/b,A:13-310
d1gq6a_,1gq6,a/b,A:
d1woha_,1woh,a/b,A:
d1xfka_,1xfk,a/b,A:
d1c3pa_,1c3p,a/b,A:
d1t64a_,1t64,a/b,A:
d1ro7a_,1ro7,a/b,A:
d1hf2a2,1hf2,a/b,A:1-99
d1jkea_,1jke,a/b,A:
d1tc5a_,1tc5,a/b,A:
d3claa_,3cla,a/b,A:
d1eafa_,1eaf,a/b,A:
d1scza_,1scz,a/b,A:
d1t1ua1,1t1u,a/b,A:20-401
d1t1ua2,1t1u,a/b,A:402-616
d1xl7a1,1xl7,a/b,A:11-392
d1xl7a2,1xl7,a/b,A:393-610
d1l5aa1,1l5a,a/b,A:1-174
d1l5aa2,1l5a,a/b,A:175-424
d1q9ja1,1q9j,a/b,A:1-175
d1q9ja2,1q9j,a/b,A:181-418
d1d1qa_,1d1q,a/b,A:
d1p8aa_,1p8a,a/b,A:
d1jf8a_,1jf8,a/b,A:
d1y1la_,1y1l,a/b,A:
d1iiba_,1iib,a/b,A:
d1vkra_,1vkr,a/b,A:
d1vhra_,1vhr,a/b,A:
d1mkpa_,1mkp,a/b,A:
d1d5ra2,1d5r,a/b,A:14-187
d1ohea1,1ohe,a/b,A:42-198
d1ohea2,1ohe,a/b,A:199-380
d1rxda_,1rxd,a/b,A:
d1i9sa_,1i9s,a/b,A:
d1fpza_,1fpz,a/b,A:
d1xria_,1xri,a/b,A:
d2f71a1,2f71,a/b,A:2-298
d2shpa1,2shp,a/b,A:219-525
d1jlna_,1jln,a/b,A:
d1lyva_,1lyv,a/b,A:
d1g4us2,1g4u,a/b,S:297-539
d1lara1,1lar,a/b,A:1307-1623
d1lara2,1lar,a/b,A:1628-1876
d1wcha_,1wch,a/b,A:
d1zsqa2,1zsq,a/b,A:199-585
d1u24a_,1u24,a/b,A:
d1ywfa1,1ywf,a/b,A:4-275
d1ymka1,1ymk,a/b,A:377-550
d1hzma_,1hzm,a/b,A:
d1t3ka_,1t3k,a/b,A:
d1gmxa_,1gmx,a/b,A:
d1qxna_,1qxn,a/b,A:
d1tq1a_,1tq1,a/b,A:
d1rhsa1,1rhs,a/b,A:1-149
d1rhsa2,1rhs,a/b,A:150-293
d1e0ca1,1e0c,a/b,A:1-135
d1e0ca2,1e0c,a/b,A:136-271
d1uara1,1uar,a/b,A:2-144
d1uara2,1uar,a/b,A:145-285
d1okga1,1okg,a/b,A:7-162
d1okga2,1okg,a/b,A:163-301
d1urha1,1urh,a/b,A:2-148
d1urha2,1urh,a/b,A:149-268
d1yt8a1,1yt8,a/b,A:107-242
d1yt8a2,1yt8,a/b,A:6-106
d1yt8a3,1yt8,a/b,A:373-529
d1yt8a4,1yt8,a/b,A:243-372
d2gwfa1,2gwf,a/b,A:181-315
d2trxa_,2trx,a/b,A:
d1f9ma_,1f9m,a/b,A:
d2ifqa1,2ifq,a/b,A:1-105
d1r26a_,1r26,a/b,A:
d1syra_,1syr,a/b,A:
d1ti3a_,1ti3,a/b,A:
d1abaa_,1aba,a/b,A:
d1grxa_,1grx,a/b,A:
d1ktea_,1kte,a/b,A:
d1nm3a1,1nm3,a/b,A:166-239
d1h75a_,1h75,a/b,A:
d1fo5a_,1fo5,a/b,A:
d1iloa_,1ilo,a/b,A:
d2fwha1,2fwh,a/b,A:428-544
d1sena_,1sen,a/b,A:
d1ttza_,1ttz,a/b,A:
d1wika_,1wik,a/b,A:
d1wjka_,1wjk,a/b,A:
d1z6na1,1z6n,a/b,A:1-166
d1zmaa1,1zma,a/b,A:1-115
d1bjxa_,1bjx,a/b,A:
d1meka_,1mek,a/b,A:
d1a8la1,1a8l,a/b,A:1-119
d1a8la2,1a8l,a/b,A:120-226
d2djka1,2djk,a/b,A:1-133
d2b5ea1,2b5e,a/b,A:365-504
d2b5ea2,2b5e,a/b,A:142-239
d2b5ea3,2b5e,a/b,A:240-364
d2b5ea4,2b5e,a/b,A:23-141
d1hyua3,1hyu,a/b,A:1-102
d1hyua4,1hyu,a/b,A:103-198
d1a8ya1,1a8y,a/b,A:3-126
d1a8ya2,1a8y,a/b,A:127-228
d1a8ya3,1a8y,a/b,A:229-347
d1fvka_,1fvk,a/b,A:
d1beda_,1bed,a/b,A:
d1r4wa_,1r4w,a/b,A:
d1z6ma1,1z6m,a/b,A:1-172
d2a2ra2,2a2r,a/b,A:1-77
d1tu7a2,1tu7,a/b,A:1-77
d2c4ja2,2c4j,a/b,A:2-85
d1k3ya2,1k3y,a/b,A:2-80
d1oe8a2,1oe8,a/b,A:4-84
d1ljra2,1ljr,a/b,A:1-79
d1m0ua2,1m0u,a/b,A:47-122
d1eema2,1eem,a/b,A:5-102
d1e6ba2,1e6b,a/b,A:8-87
d1jlva2,1jlv,a/b,A:1-84
d1oyja2,1oyj,a/b,A:2-85
d1gnwa2,1gnw,a/b,A:2-85
d1n2aa2,1n2a,a/b,A:1-80
d1okta2,1okt,a/b,A:1-85
d1g7oa2,1g7o,a/b,A:1-75
d1k0da2,1k0d,a/b,A:109-200
d1nhya2,1nhy,a/b,A:1-75
d1k0ma2,1k0m,a/b,A:6-91
d2fnoa2,2fno,a/b,A:1-87
d1z9ha2,1z9h,a/b,A:100-212
d2trcp_,2trc,a/b,P:
d1g7ea_,1g7e,a/b,A:
d2c0ga2,2c0g,a/b,A:1024-1145
d1qgva_,1qgv,a/b,A:
d1t1va_,1t1v,a/b,A:
d1r5pa_,1r5p,a/b,A:
d1t4za_,1t4z,a/b,A:
d1eeja1,1eej,a/b,A:61-216
d1v58a1,1v58,a/b,A:62-230
d2f8aa1,2f8a,a/b,A:12-195
d1o8xa_,1o8x,a/b,A:
d1qmva_,1qmv,a/b,A:
d1hd2a_,1hd2,a/b,A:
d1prxa_,1prx,a/b,A:
d1xiya1,1xiy,a/b,A:2-180
d1n8ja_,1n8j,a/b,A:
d2bmxa1,2bmx,a/b,A:2-170
d1nm3a2,1nm3,a/b,A:3-165
d1xvqa_,1xvq,a/b,A:
d1jfua_,1jfu,a/b,A:
d1knga_,1kng,a/b,A:
d1z5ye1,1z5y,a/b,E:49-184
d1st9a_,1st9,a/b,A:
d1lu4a_,1lu4,a/b,A:
d1xzoa1,1xzo,a/b,A:3-174
d2ggta1,2ggt,a/b,A:138-297
d2b7ka1,2b7k,a/b,A:111-279
d1pn0a2,1pn0,a/b,A:462-662
d1x0ra1,1x0r,a/b,A:2-242
d2b5xa1,2b5x,a/b,A:1-143
d2cx4a1,2cx4,a/b,A:4-163
d1xvwa1,1xvw,a/b,A:1-153
d2fy6a1,2fy6,a/b,A:33-175
d2a4va1,2a4v,a/b,A:59-214
d2cvba1,2cvb,a/b,A:2-188
d1m2da_,1m2d,a/b,A:
d1j9ba_,1j9b,a/b,A:
d1rw1a_,1rw1,a/b,A:
d1z3ea1,1z3e,a/b,A:1-114
d1woua_,1wou,a/b,A:
d1xg8a_,1xg8,a/b,A:
d1wpia1,1wpi,a/b,A:1-133
d2axoa1,2axo,a/b,A:38-262
d2es7a1,2es7,a/b,A:7-125
d2fug21,2fug,a/b,2:3-180
d1s3aa1,1s3a,a/b,A:15-99
d2a4ha1,2a4h,a/b,A:62-178
d2fa8a1,2fa8,a/b,A:4-89
d2a2pa1,2a2p,a/b,A:25-144
d1qmha1,1qmh,a/b,A:185-279
d1q7sa_,1q7s,a/b,A:
d1rlka_,1rlk,a/b,A:
d1gpua3,1gpu,a/b,A:535-680
d1qgda3,1qgd,a/b,A:528-663
d2ieaa3,2iea,a/b,A:701-886
d2bfdb2,2bfd,a/b,B:205-342
d2ozlb2,2ozl,a/b,B:192-329
d2c42a3,2c42,a/b,A:259-415
d2g50a3,2g50,a/b,A:396-530
d1pkla3,1pkl,a/b,A:358-498
d1a3wa3,1a3w,a/b,A:367-500
d1e0ta3,1e0t,a/b,A:354-470
d1vp8a_,1vp8,a/b,A:
d2jdig1,2jdi,a/b,G:1-272
d1fs0g_,1fs0,a/b,G:
d1htta1,1htt,a/b,A:326-424
d1qe0a1,1qe0,a/b,A:326-420
d1h4vb1,1h4v,a/b,B:326-421
d1wu7a1,1wu7,a/b,A:330-426
d1atia1,1ati,a/b,A:395-505
d1qf6a1,1qf6,a/b,A:533-642
d1hc7a1,1hc7,a/b,A:277-403
d1nj8a1,1nj8,a/b,A:268-393
d1g5ha1,1g5h,a/b,A:343-469
d1v95a_,1v95,a/b,A:
d1w94a1,1w94,a/b,A:1-154
d2cxha1,2cxh,a/b,A:13-192
d2hqsa2,2hqs,a/b,A:29-162
d1eexb_,1eex,a/b,B:
d1nbwb_,1nbw,a/b,B:
d2d0ob1,2d0o,a/b,B:5-112
d1v7ra_,1v7r,a/b,A:
d1k7ka_,1k7k,a/b,A:
d1vp2a_,1vp2,a/b,A:
d2cara1,2car,a/b,A:1-194
d1ex2a_,1ex2,a/b,A:
d2amha1,2amh,a/b,A:7-207
d1u14a_,1u14,a/b,A:
d2a9sa1,2a9s,a/b,A:1-167
d2fi9a1,2fi9,a/b,A:11-128
d2cyja1,2cyj,a/b,A:1-118
d2ab1a1,2ab1,a/b,A:2-122
d1ckqa_,1ckq,a/b,A:
d1sx5a_,1sx5,a/b,A:
d1bama_,1bam,a/b,A:
d1dmua_,1dmu,a/b,A:
d1dfma_,1dfm,a/b,A:
d1sdoa_,1sdo,a/b,A:
d3pvia_,3pvi,a/b,A:
d1cfra_,1cfr,a/b,A:
d1knva_,1knv,a/b,A:
d1d02a_,1d02,a/b,A:
d1ev7a_,1ev7,a/b,A:
d1fiua_,1fiu,a/b,A:
d1dc1a_,1dc1,a/b,A:
d1tx3a1,1tx3,a/b,A:2-258
d2foka4,2fok,a/b,A:387-579
